At1,At2,At3,At4,At5,At6,At7,At8,At9,At10,At11,At12,At13,At14,At15,At16,Class_label
46, 82, 65, 100, 69, 72, 39, 47, 0, 28, 12, 20, 63, 9, 100, 0, 2
20, 82, 75, 100, 54, 76, 13, 86, 69, 55, 60, 86, 35, 0, 0, 4, 9
30, 83, 64, 34, 100, 85, 64, 63, 98, 41, 98, 14, 48, 0, 0, 10, 3
23, 73, 0, 38, 19, 0, 60, 1, 93, 29, 100, 74, 67, 9, 32, 79, 0
0, 66, 85, 90, 69, 100, 65, 62, 39, 29, 12, 1, 57, 81, 100, 3, 2
0, 99, 48, 100, 67, 2, 56, 43, 56, 0, 43, 1, 52, 29, 31, 39, 7
53, 100, 23, 75, 3, 48, 0, 77, 38, 0, 100, 6, 67, 25, 8, 16, 6
69, 46, 71, 33, 26, 57, 0, 24, 69, 0, 100, 30, 12, 39, 31, 12, 6
99, 67, 76, 84, 40, 60, 14, 96, 46, 0, 100, 13, 57, 31, 0, 23, 6
2, 78, 35, 100, 56, 4, 35, 38, 0, 62, 5, 4, 53, 2, 100, 0, 2
56, 100, 17, 72, 0, 29, 34, 0, 79, 20, 100, 60, 74, 96, 95, 83, 0
0, 86, 22, 100, 81, 92, 46, 63, 35, 35, 45, 9, 72, 1, 100, 0, 2
25, 90, 5, 36, 32, 0, 95, 19, 100, 60, 81, 100, 9, 94, 0, 71, 0
100, 100, 62, 97, 15, 70, 26, 40, 0, 6, 34, 0, 43, 31, 9, 32, 6
100, 100, 85, 81, 29, 55, 4, 26, 11, 0, 60, 12, 51, 30, 0, 46, 6
0, 100, 18, 88, 87, 70, 51, 32, 100, 53, 84, 74, 70, 39, 64, 0, 4
0, 1, 11, 0, 74, 82, 100, 100, 85, 75, 69, 50, 25, 4, 55, 0, 1
17, 85, 54, 100, 90, 98, 60, 57, 67, 36, 97, 11, 49, 0, 5, 1, 3
84, 100, 45, 76, 52, 53, 0, 32, 86, 36, 100, 51, 24, 67, 52, 0, 4
0, 88, 60, 41, 83, 78, 66, 39, 61, 78, 15, 15, 32, 37, 100, 38, 7
2, 55, 93, 79, 93, 100, 100, 98, 60, 70, 3, 42, 62, 14, 0, 0, 1
6, 97, 2, 70, 47, 39, 61, 0, 24, 24, 0, 69, 39, 36, 100, 100, 5
0, 94, 39, 100, 86, 100, 12, 88, 70, 69, 46, 47, 32, 24, 5, 0, 7
11, 61, 25, 100, 59, 96, 62, 55, 29, 23, 0, 0, 50, 0, 100, 52, 2
0, 52, 31, 78, 60, 100, 56, 61, 56, 22, 59, 2, 56, 0, 100, 2, 1
70, 100, 2, 50, 15, 19, 100, 36, 70, 10, 96, 56, 67, 51, 0, 0, 0
60, 100, 25, 76, 99, 49, 0, 21, 31, 86, 100, 7, 62, 37, 5, 6, 6
63, 100, 0, 72, 5, 57, 93, 55, 100, 73, 60, 77, 34, 38, 83, 0, 4
89, 79, 59, 77, 0, 98, 10, 72, 80, 77, 93, 68, 40, 33, 55, 0, 9
20, 16, 75, 75, 100, 100, 0, 93, 35, 77, 97, 32, 82, 32, 65, 31, 9
88, 100, 42, 78, 69, 66, 100, 92, 92, 62, 83, 26, 57, 0, 70, 1, 9
51, 84, 91, 48, 39, 4, 83, 0, 100, 43, 80, 84, 37, 100, 0, 58, 0
83, 100, 13, 80, 9, 50, 4, 17, 53, 31, 100, 21, 55, 31, 0, 15, 6
53, 100, 21, 79, 30, 39, 9, 0, 73, 3, 100, 49, 75, 95, 9, 92, 0
48, 91, 1, 99, 100, 100, 55, 93, 25, 63, 69, 21, 44, 2, 0, 0, 5
0, 93, 40, 100, 60, 58, 61, 5, 55, 0, 25, 97, 57, 40, 100, 42, 7
10, 63, 43, 100, 23, 85, 75, 43, 35, 6, 61, 0, 58, 35, 0, 66, 8
0, 91, 30, 100, 48, 70, 52, 33, 42, 76, 27, 72, 64, 10, 100, 31, 7
54, 19, 11, 68, 44, 32, 84, 0, 0, 27, 49, 59, 100, 33, 21, 100, 8
40, 51, 49, 29, 7, 0, 0, 32, 55, 65, 100, 100, 20, 93, 12, 34, 8
22, 96, 67, 100, 76, 76, 53, 59, 100, 40, 88, 11, 36, 0, 0, 5, 3
71, 100, 40, 70, 19, 35, 52, 0, 79, 58, 100, 80, 42, 43, 0, 21, 6
33, 45, 75, 70, 92, 100, 72, 44, 100, 10, 94, 9, 37, 8, 0, 0, 1
78, 98, 20, 7, 64, 100, 100, 88, 9, 14, 67, 43, 41, 45, 22, 0, 7
69, 55, 26, 88, 70, 76, 100, 81, 88, 49, 100, 47, 56, 0, 0, 4, 9
0, 73, 13, 78, 100, 100, 97, 1, 88, 73, 77, 47, 65, 23, 99, 0, 1
29, 100, 23, 80, 0, 51, 28, 41, 100, 62, 77, 62, 71, 31, 66, 0, 4
0, 93, 39, 100, 52, 67, 50, 32, 41, 0, 21, 32, 55, 43, 100, 45, 7
20, 83, 17, 87, 51, 48, 92, 10, 0, 0, 25, 37, 100, 39, 94, 100, 8
15, 100, 61, 65, 54, 29, 12, 0, 46, 31, 86, 84, 54, 95, 100, 85, 5
0, 60, 31, 75, 83, 88, 100, 97, 82, 89, 63, 20, 48, 25, 57, 0, 1
28, 92, 12, 44, 35, 91, 83, 11, 100, 57, 72, 100, 25, 95, 0, 52, 0
49, 82, 6, 100, 47, 65, 19, 27, 15, 0, 8, 38, 48, 62, 100, 68, 8
64, 39, 54, 100, 16, 67, 0, 69, 41, 0, 100, 9, 46, 31, 38, 5, 6
0, 53, 48, 12, 78, 100, 76, 85, 69, 60, 66, 36, 17, 11, 100, 0, 1
55, 100, 26, 30, 0, 59, 95, 39, 96, 44, 100, 95, 87, 22, 71, 0, 4
48, 74, 60, 96, 77, 61, 54, 43, 19, 16, 0, 12, 52, 9, 63, 0, 2
29, 50, 18, 80, 9, 62, 78, 31, 71, 35, 100, 54, 94, 35, 89, 0, 4
90, 100, 57, 45, 0, 52, 55, 82, 95, 53, 100, 52, 85, 32, 71, 0, 4
91, 78, 52, 89, 24, 57, 13, 22, 57, 0, 100, 23, 60, 7, 0, 43, 6
16, 100, 71, 63, 61, 22, 100, 25, 46, 0, 19, 44, 29, 90, 98, 100, 5
75, 94, 30, 100, 22, 67, 88, 30, 35, 0, 100, 8, 78, 14, 16, 59, 6
13, 66, 100, 93, 48, 100, 0, 78, 47, 68, 90, 99, 37, 26, 87, 0, 9
0, 57, 57, 9, 83, 100, 60, 31, 62, 52, 68, 27, 66, 50, 100, 20, 1
54, 96, 23, 63, 0, 11, 15, 90, 74, 19, 99, 51, 100, 87, 47, 100, 0
8, 81, 48, 100, 98, 90, 77, 9, 100, 28, 86, 65, 35, 9, 0, 35, 3
35, 86, 0, 24, 52, 55, 64, 11, 14, 0, 69, 63, 43, 33, 100, 94, 5
2, 71, 82, 84, 98, 100, 76, 83, 70, 62, 46, 40, 26, 21, 11, 0, 1
99, 97, 74, 100, 100, 79, 71, 40, 67, 3, 5, 0, 0, 28, 68, 88, 7
27, 74, 0, 68, 9, 9, 57, 0, 100, 30, 91, 84, 45, 100, 34, 73, 0
54, 84, 63, 100, 80, 32, 29, 72, 59, 87, 94, 23, 51, 0, 0, 1, 5
0, 77, 44, 55, 70, 100, 88, 84, 71, 81, 60, 41, 58, 20, 77, 0, 1
12, 67, 14, 25, 50, 34, 93, 17, 74, 57, 72, 91, 28, 100, 0, 67, 0
58, 100, 28, 75, 59, 6, 0, 9, 59, 0, 100, 24, 41, 34, 1, 9, 6
1, 15, 26, 42, 16, 0, 65, 2, 100, 73, 79, 79, 50, 100, 3, 35, 0
22, 100, 75, 90, 59, 95, 81, 73, 40, 54, 87, 37, 69, 0, 9, 7, 5
37, 41, 80, 100, 100, 79, 58, 99, 100, 45, 99, 17, 55, 0, 100, 1, 3
47, 96, 75, 94, 48, 18, 73, 15, 61, 29, 18, 71, 56, 91, 100, 100, 5
12, 54, 21, 11, 62, 0, 99, 23, 35, 68, 71, 100, 27, 100, 91, 67, 0
6, 99, 7, 100, 88, 68, 62, 35, 52, 0, 0, 22, 26, 18, 100, 25, 7
40, 12, 74, 99, 100, 100, 66, 92, 33, 80, 30, 39, 32, 46, 0, 0, 5
42, 100, 20, 80, 0, 47, 39, 90, 57, 37, 98, 66, 50, 31, 83, 95, 4
9, 82, 62, 100, 66, 81, 38, 55, 89, 45, 86, 17, 55, 0, 0, 7, 3
15, 76, 5, 81, 34, 0, 89, 9, 36, 50, 79, 91, 29, 100, 0, 64, 0
37, 100, 0, 84, 6, 56, 100, 8, 94, 82, 58, 20, 41, 48, 47, 0, 4
52, 85, 10, 62, 0, 20, 41, 92, 87, 22, 100, 62, 70, 96, 76, 28, 0
96, 100, 12, 91, 80, 63, 0, 30, 12, 0, 65, 6, 27, 36, 11, 38, 6
57, 90, 0, 88, 46, 52, 100, 19, 39, 0, 33, 74, 69, 75, 39, 100, 8
6, 74, 82, 58, 100, 45, 91, 2, 26, 0, 0, 46, 20, 85, 85, 100, 5
46, 23, 52, 80, 6, 43, 0, 17, 48, 93, 52, 18, 40, 45, 16, 37, 6
8, 73, 25, 100, 53, 16, 40, 78, 2, 11, 0, 51, 50, 90, 45, 70, 2
16, 100, 26, 100, 12, 58, 45, 39, 100, 34, 86, 77, 57, 47, 45, 0, 4
38, 89, 0, 46, 9, 0, 46, 18, 79, 79, 100, 67, 75, 100, 39, 97, 0
0, 61, 14, 18, 63, 0, 100, 33, 34, 80, 45, 100, 14, 62, 18, 64, 0
0, 14, 34, 45, 9, 71, 100, 8, 86, 48, 59, 40, 99, 17, 51, 0, 1
0, 85, 36, 100, 45, 74, 24, 51, 80, 56, 100, 85, 61, 10, 6, 0, 3
55, 100, 20, 69, 3, 36, 87, 3, 72, 0, 100, 31, 68, 57, 0, 45, 6
55, 100, 35, 47, 9, 58, 0, 30, 25, 79, 93, 0, 100, 25, 31, 16, 6
43, 95, 12, 85, 0, 40, 29, 4, 75, 0, 100, 37, 79, 78, 38, 100, 0
0, 94, 26, 100, 79, 96, 100, 0, 81, 33, 57, 0, 18, 20, 21, 34, 7
39, 8, 24, 74, 100, 94, 97, 100, 30, 76, 95, 69, 70, 28, 0, 0, 9
88, 97, 6, 52, 65, 45, 43, 0, 0, 12, 0, 65, 33, 95, 70, 100, 5
31, 86, 67, 64, 81, 73, 54, 47, 18, 25, 0, 10, 1, 4, 100, 0, 2
17, 81, 43, 100, 100, 91, 75, 63, 54, 37, 98, 16, 62, 74, 0, 8, 3
10, 55, 21, 52, 75, 44, 100, 27, 12, 12, 0, 31, 39, 93, 27, 100, 5
25, 82, 34, 37, 49, 0, 18, 74, 28, 48, 28, 89, 51, 100, 100, 99, 5
71, 100, 31, 81, 0, 59, 62, 50, 100, 75, 75, 56, 46, 28, 31, 77, 4
88, 77, 30, 96, 46, 48, 68, 0, 97, 88, 45, 46, 100, 88, 88, 100, 8
86, 85, 47, 64, 0, 76, 34, 100, 78, 88, 81, 58, 79, 28, 100, 0, 9
100, 100, 51, 80, 19, 56, 0, 31, 17, 9, 81, 0, 98, 20, 31, 35, 6
20, 84, 39, 93, 43, 9, 7, 0, 83, 47, 15, 91, 57, 100, 68, 88, 5
17, 82, 44, 100, 69, 81, 38, 54, 68, 46, 100, 20, 61, 0, 6, 97, 3
0, 53, 39, 62, 72, 80, 86, 100, 93, 16, 82, 51, 73, 25, 68, 11, 1
23, 70, 44, 60, 90, 36, 58, 0, 0, 13, 41, 56, 27, 49, 100, 100, 5
67, 100, 10, 92, 89, 53, 50, 14, 1, 0, 0, 37, 45, 67, 100, 87, 8
99, 100, 41, 89, 4, 61, 0, 26, 42, 0, 100, 4, 75, 33, 16, 32, 6
67, 99, 18, 97, 2, 47, 69, 0, 0, 78, 45, 49, 100, 91, 42, 100, 8
55, 50, 51, 47, 76, 100, 7, 90, 25, 64, 72, 55, 97, 32, 83, 0, 9
36, 89, 73, 100, 75, 74, 3, 51, 14, 30, 0, 10, 51, 41, 100, 0, 2
0, 88, 76, 100, 50, 77, 58, 39, 37, 0, 15, 17, 23, 64, 100, 43, 7
34, 13, 38, 100, 95, 95, 57, 71, 64, 51, 100, 31, 95, 57, 36, 87, 3
60, 100, 47, 17, 19, 38, 0, 32, 52, 34, 100, 26, 97, 37, 83, 0, 4
0, 76, 31, 97, 96, 100, 100, 74, 2, 37, 57, 0, 18, 33, 73, 37, 7
0, 63, 58, 15, 100, 100, 78, 74, 67, 46, 64, 19, 0, 0, 3, 3, 1
11, 93, 20, 100, 30, 81, 75, 80, 100, 52, 45, 16, 51, 0, 0, 19, 9
26, 41, 0, 30, 74, 0, 100, 59, 49, 79, 7, 44, 85, 80, 97, 21, 0
54, 90, 22, 65, 100, 77, 48, 100, 14, 49, 15, 0, 73, 16, 44, 66, 8
42, 100, 10, 77, 0, 47, 68, 87, 100, 68, 83, 60, 66, 30, 68, 53, 4
42, 100, 57, 88, 54, 58, 52, 24, 44, 36, 2, 29, 41, 65, 22, 99, 8
81, 100, 74, 87, 19, 61, 0, 44, 89, 65, 100, 43, 78, 21, 78, 0, 4
0, 75, 21, 100, 52, 81, 46, 44, 17, 18, 28, 24, 65, 48, 100, 0, 2
35, 89, 66, 100, 87, 72, 69, 38, 36, 10, 0, 0, 50, 4, 5, 38, 2
49, 72, 46, 31, 61, 71, 48, 35, 79, 0, 11, 3, 20, 58, 100, 45, 8
17, 100, 0, 71, 5, 43, 78, 40, 100, 55, 91, 59, 13, 29, 78, 0, 4
0, 54, 35, 63, 68, 78, 98, 100, 100, 85, 81, 74, 64, 29, 50, 63, 1
40, 56, 100, 92, 26, 100, 52, 51, 77, 9, 38, 69, 13, 46, 100, 27, 8
78, 40, 33, 80, 0, 57, 69, 56, 100, 68, 70, 75, 7, 38, 16, 0, 4
16, 7, 59, 99, 69, 42, 76, 64, 100, 42, 85, 17, 45, 2, 0, 0, 3
19, 100, 0, 76, 29, 24, 98, 58, 100, 61, 87, 39, 84, 34, 86, 0, 4
56, 68, 100, 95, 79, 100, 0, 74, 48, 70, 99, 22, 96, 30, 40, 47, 9
64, 94, 50, 74, 90, 36, 79, 0, 4, 15, 48, 51, 92, 86, 24, 1, 8
34, 74, 19, 100, 100, 37, 69, 60, 75, 48, 46, 19, 50, 1, 37, 0, 3
34, 100, 28, 92, 0, 55, 46, 37, 100, 38, 80, 76, 65, 40, 54, 0, 4
41, 77, 23, 45, 39, 37, 31, 3, 100, 49, 79, 93, 32, 100, 8, 67, 0
95, 100, 46, 85, 18, 3, 8, 82, 4, 73, 53, 33, 49, 5, 60, 0, 7
100, 62, 61, 78, 24, 66, 0, 31, 77, 0, 93, 13, 70, 33, 3, 18, 6
42, 100, 34, 13, 0, 32, 30, 0, 72, 7, 100, 42, 81, 80, 43, 81, 0
40, 97, 0, 60, 54, 64, 43, 0, 12, 13, 20, 60, 86, 6, 6, 100, 5
49, 91, 59, 100, 64, 2, 53, 50, 84, 50, 100, 8, 1, 0, 0, 2, 3
78, 91, 11, 100, 60, 17, 38, 84, 51, 0, 0, 20, 35, 51, 100, 98, 8
13, 87, 90, 100, 44, 86, 69, 59, 73, 51, 87, 60, 46, 0, 0, 5, 3
47, 97, 21, 61, 38, 16, 4, 0, 0, 45, 11, 88, 55, 100, 100, 99, 5
0, 39, 35, 59, 65, 81, 100, 100, 95, 75, 87, 50, 78, 25, 77, 0, 1
0, 91, 27, 100, 69, 83, 60, 42, 25, 0, 100, 22, 76, 44, 23, 49, 7
6, 85, 100, 81, 60, 73, 26, 48, 0, 19, 34, 0, 80, 18, 30, 56, 6
100, 100, 33, 67, 44, 60, 84, 29, 46, 0, 0, 14, 39, 39, 87, 13, 8
100, 100, 55, 87, 100, 65, 17, 39, 88, 10, 44, 0, 85, 2, 11, 28, 6
91, 70, 83, 100, 28, 98, 42, 6, 25, 72, 100, 37, 70, 94, 0, 7, 9
59, 86, 87, 100, 80, 75, 63, 52, 76, 36, 24, 13, 51, 0, 0, 5, 3
0, 43, 0, 96, 59, 88, 77, 7, 68, 74, 75, 48, 70, 22, 100, 0, 1
61, 56, 45, 100, 0, 69, 58, 38, 100, 0, 38, 94, 46, 46, 20, 99, 8
74, 100, 50, 65, 30, 37, 3, 36, 74, 39, 100, 61, 70, 39, 45, 0, 4
68, 84, 48, 89, 12, 59, 0, 25, 43, 0, 100, 18, 61, 43, 0, 29, 6
43, 100, 11, 85, 0, 51, 16, 22, 59, 36, 100, 51, 85, 26, 69, 0, 4
11, 93, 65, 100, 2, 81, 58, 83, 62, 40, 100, 16, 38, 0, 0, 10, 3
48, 99, 45, 1, 22, 65, 69, 52, 88, 88, 86, 94, 58, 6, 0, 0, 9
7, 94, 57, 100, 56, 62, 41, 25, 30, 0, 0, 100, 41, 39, 100, 38, 7
9, 74, 45, 100, 52, 74, 35, 41, 48, 12, 75, 22, 69, 14, 100, 0, 2
13, 67, 26, 100, 53, 72, 38, 58, 0, 60, 1, 4, 50, 6, 81, 1, 2
19, 100, 69, 33, 68, 53, 53, 15, 67, 0, 100, 27, 54, 6, 0, 56, 7
100, 95, 67, 100, 48, 91, 38, 68, 27, 51, 80, 33, 9, 16, 0, 0, 1
71, 100, 47, 87, 48, 60, 0, 33, 24, 12, 97, 26, 100, 26, 76, 0, 4
10, 85, 53, 100, 87, 78, 41, 55, 64, 47, 100, 21, 56, 0, 4, 9, 3
78, 83, 75, 100, 78, 92, 61, 80, 91, 46, 100, 17, 57, 0, 5, 3, 3
15, 100, 0, 56, 13, 12, 51, 0, 88, 64, 100, 57, 73, 100, 34, 98, 0
4, 96, 61, 32, 53, 0, 0, 54, 53, 42, 100, 74, 80, 58, 12, 74, 8
78, 100, 100, 74, 99, 43, 74, 36, 61, 56, 88, 64, 60, 32, 38, 0, 4
95, 84, 90, 100, 44, 67, 26, 39, 0, 16, 28, 4, 64, 38, 100, 0, 2
0, 39, 55, 100, 68, 50, 55, 83, 42, 0, 2, 28, 35, 44, 100, 64, 7
30, 100, 25, 88, 0, 58, 23, 34, 93, 78, 100, 16, 75, 24, 68, 0, 4
73, 91, 21, 85, 50, 27, 97, 0, 0, 98, 54, 63, 100, 41, 30, 78, 8
75, 100, 4, 88, 0, 61, 74, 70, 100, 88, 82, 58, 56, 28, 77, 43, 9
0, 67, 78, 99, 44, 100, 55, 72, 28, 47, 32, 17, 65, 4, 100, 0, 2
35, 95, 10, 60, 11, 15, 22, 20, 0, 36, 53, 66, 100, 99, 33, 100, 8
68, 44, 0, 90, 62, 47, 27, 0, 15, 5, 1, 34, 45, 0, 18, 84, 8
59, 100, 25, 75, 21, 42, 6, 6, 61, 0, 30, 25, 54, 33, 25, 6, 6
43, 100, 0, 83, 15, 46, 99, 53, 100, 80, 90, 6, 85, 34, 81, 0, 4
84, 100, 58, 90, 35, 55, 24, 26, 20, 0, 70, 15, 65, 35, 0, 24, 6
30, 83, 62, 100, 51, 70, 29, 40, 0, 14, 1, 0, 50, 8, 100, 10, 2
0, 41, 40, 99, 74, 24, 100, 100, 88, 75, 75, 50, 98, 25, 65, 0, 1
17, 69, 0, 27, 42, 18, 92, 13, 100, 58, 27, 95, 11, 100, 0, 26, 0
39, 0, 54, 100, 100, 90, 80, 65, 33, 36, 90, 67, 46, 73, 0, 62, 3
36, 90, 55, 100, 100, 88, 66, 68, 47, 49, 73, 27, 42, 6, 0, 0, 3
100, 100, 72, 82, 30, 59, 0, 25, 91, 0, 92, 45, 79, 32, 19, 18, 6
54, 88, 100, 35, 83, 96, 44, 74, 59, 58, 75, 29, 44, 0, 0, 3, 5
63, 43, 62, 55, 10, 46, 88, 100, 92, 75, 62, 50, 98, 11, 19, 0, 1
52, 68, 94, 100, 42, 99, 70, 58, 58, 17, 0, 0, 22, 1, 100, 5, 1
5, 80, 21, 78, 74, 38, 65, 0, 0, 5, 15, 51, 33, 90, 100, 100, 5
9, 93, 41, 100, 59, 59, 28, 16, 14, 59, 0, 94, 50, 34, 100, 64, 7
42, 90, 2, 63, 40, 42, 18, 0, 0, 23, 94, 71, 40, 97, 100, 100, 5
27, 94, 20, 57, 31, 18, 15, 0, 0, 28, 15, 93, 46, 93, 100, 100, 5
19, 76, 67, 68, 86, 100, 7, 83, 61, 61, 58, 57, 81, 16, 0, 0, 9
32, 87, 20, 56, 3, 30, 18, 0, 0, 31, 3, 70, 46, 100, 100, 97, 5
45, 100, 0, 93, 33, 74, 80, 33, 70, 45, 100, 15, 63, 0, 10, 2, 9
56, 100, 6, 76, 0, 55, 78, 62, 100, 84, 68, 57, 78, 29, 46, 0, 4
1, 84, 0, 69, 86, 41, 94, 3, 11, 0, 4, 45, 10, 91, 82, 100, 5
0, 92, 38, 100, 80, 77, 66, 44, 60, 86, 45, 4, 53, 31, 100, 29, 7
0, 88, 40, 44, 68, 82, 56, 40, 39, 0, 29, 27, 58, 73, 100, 74, 7
97, 100, 57, 97, 26, 73, 2, 44, 0, 12, 37, 0, 58, 25, 15, 31, 6
37, 69, 100, 83, 97, 12, 0, 85, 34, 78, 3, 55, 26, 28, 2, 0, 9
76, 93, 28, 69, 100, 75, 98, 100, 38, 41, 0, 57, 88, 54, 21, 52, 8
26, 88, 54, 100, 100, 89, 42, 59, 1, 35, 77, 6, 30, 55, 0, 12, 3
100, 100, 64, 99, 29, 78, 4, 51, 0, 18, 30, 0, 42, 7, 0, 70, 6
2, 73, 74, 100, 4, 82, 0, 59, 74, 73, 100, 54, 65, 21, 2, 0, 9
0, 35, 53, 33, 90, 65, 100, 98, 83, 100, 73, 67, 73, 33, 77, 0, 1
66, 76, 78, 49, 100, 88, 46, 100, 70, 85, 86, 45, 60, 23, 50, 0, 9
52, 97, 56, 100, 91, 72, 74, 91, 58, 0, 56, 22, 63, 34, 0, 34, 7
0, 89, 50, 100, 91, 90, 77, 53, 53, 16, 83, 0, 20, 29, 82, 39, 7
0, 32, 38, 100, 79, 90, 77, 47, 74, 55, 62, 0, 54, 28, 100, 42, 7
100, 100, 57, 87, 26, 58, 14, 26, 43, 0, 87, 100, 45, 18, 0, 10, 6
32, 46, 76, 100, 100, 87, 80, 94, 2, 0, 0, 22, 24, 34, 95, 16, 7
14, 39, 51, 100, 100, 96, 79, 65, 41, 40, 0, 17, 9, 0, 2, 2, 2
100, 100, 71, 75, 36, 70, 12, 46, 4, 2, 33, 20, 57, 90, 0, 13, 6
77, 99, 0, 73, 100, 100, 12, 84, 14, 98, 12, 0, 99, 39, 16, 51, 8
40, 88, 99, 100, 78, 94, 25, 75, 78, 69, 100, 42, 62, 84, 0, 55, 5
28, 100, 5, 80, 0, 53, 17, 29, 62, 31, 100, 53, 92, 27, 87, 0, 4
14, 95, 50, 100, 54, 99, 39, 79, 11, 12, 0, 1, 50, 10, 100, 54, 2
25, 100, 6, 70, 0, 38, 41, 34, 97, 53, 100, 40, 90, 35, 8, 0, 4
0, 31, 50, 74, 75, 94, 100, 100, 89, 15, 77, 46, 72, 18, 43, 51, 1
53, 63, 71, 100, 1, 81, 48, 42, 76, 0, 0, 13, 27, 56, 100, 86, 8
30, 78, 41, 100, 100, 83, 59, 62, 40, 56, 18, 30, 62, 0, 0, 9, 3
0, 95, 43, 100, 89, 91, 59, 68, 82, 45, 100, 59, 55, 7, 13, 0, 3
25, 80, 52, 100, 57, 67, 30, 36, 0, 11, 27, 6, 62, 4, 67, 0, 2
89, 71, 35, 68, 20, 96, 80, 83, 100, 73, 82, 45, 48, 20, 0, 0, 9
38, 81, 52, 100, 100, 100, 85, 89, 64, 53, 83, 29, 28, 69, 0, 0, 3
77, 100, 11, 67, 77, 72, 43, 99, 36, 32, 0, 0, 84, 2, 30, 46, 8
11, 88, 74, 100, 100, 77, 82, 35, 86, 5, 6, 21, 0, 34, 72, 41, 7
22, 99, 0, 50, 25, 3, 85, 0, 100, 47, 83, 100, 34, 99, 10, 52, 0
16, 1, 35, 70, 100, 86, 26, 100, 65, 95, 86, 53, 99, 32, 0, 0, 9
100, 100, 50, 81, 16, 76, 5, 25, 34, 0, 89, 14, 70, 41, 43, 49, 6
52, 71, 44, 100, 67, 76, 52, 37, 24, 4, 50, 5, 49, 9, 100, 0, 2
54, 87, 27, 100, 72, 96, 31, 76, 30, 45, 79, 42, 47, 84, 0, 0, 5
0, 100, 11, 93, 7, 62, 82, 44, 68, 52, 100, 58, 86, 29, 6, 0, 4
52, 83, 74, 100, 74, 63, 54, 28, 17, 0, 0, 16, 50, 22, 100, 5, 2
26, 100, 0, 75, 81, 47, 61, 85, 100, 63, 93, 91, 84, 27, 24, 0, 4
8, 69, 58, 32, 62, 100, 22, 61, 55, 23, 0, 0, 29, 37, 100, 8, 1
100, 94, 66, 85, 34, 61, 60, 0, 10, 3, 45, 73, 47, 22, 0, 12, 6
24, 82, 45, 100, 100, 76, 52, 63, 2, 17, 79, 24, 63, 4, 0, 0, 3
35, 96, 92, 84, 0, 42, 12, 89, 74, 1, 100, 40, 88, 84, 36, 100, 0
2, 73, 62, 98, 73, 100, 90, 73, 70, 76, 100, 15, 47, 2, 0, 0, 3
86, 49, 47, 81, 62, 44, 58, 16, 22, 0, 82, 72, 100, 26, 34, 28, 6
0, 94, 45, 100, 100, 93, 85, 47, 36, 18, 66, 3, 29, 31, 92, 57, 7
0, 100, 13, 75, 4, 69, 11, 42, 61, 43, 93, 32, 87, 26, 100, 0, 4
10, 81, 41, 59, 17, 46, 69, 0, 98, 3, 0, 49, 62, 93, 75, 100, 5
2, 95, 0, 91, 2, 15, 48, 0, 92, 21, 100, 38, 63, 100, 6, 98, 0
100, 95, 87, 87, 49, 76, 17, 47, 0, 14, 34, 0, 66, 66, 19, 25, 6
84, 78, 72, 98, 38, 66, 18, 31, 12, 0, 100, 14, 64, 39, 0, 27, 6
38, 42, 82, 71, 81, 100, 37, 77, 10, 99, 5, 0, 0, 5, 49, 56, 8
66, 48, 34, 82, 52, 100, 87, 64, 22, 29, 43, 0, 0, 20, 59, 56, 8
0, 93, 43, 100, 2, 75, 45, 36, 55, 0, 19, 31, 50, 46, 17, 50, 7
0, 80, 58, 100, 100, 81, 62, 44, 95, 5, 30, 0, 73, 35, 75, 34, 7
37, 81, 61, 100, 91, 84, 3, 63, 34, 46, 85, 14, 37, 0, 0, 16, 3
0, 66, 22, 33, 93, 100, 28, 90, 77, 67, 53, 83, 35, 23, 30, 0, 1
60, 20, 2, 58, 95, 10, 81, 0, 17, 42, 100, 66, 63, 100, 0, 100, 8
88, 43, 18, 65, 53, 7, 27, 0, 0, 32, 49, 75, 20, 100, 84, 96, 5
72, 70, 56, 100, 25, 67, 0, 3, 72, 74, 92, 57, 66, 23, 9, 0, 9
96, 90, 2, 50, 78, 32, 85, 0, 15, 26, 72, 67, 22, 100, 0, 71, 8
87, 100, 35, 97, 9, 76, 98, 80, 100, 53, 95, 19, 53, 0, 0, 64, 9
44, 74, 37, 28, 37, 0, 81, 23, 100, 68, 89, 100, 18, 88, 0, 45, 0
92, 72, 36, 59, 1, 82, 54, 91, 100, 82, 15, 48, 40, 19, 0, 0, 9
8, 70, 36, 73, 55, 69, 40, 31, 9, 37, 0, 17, 49, 10, 100, 2, 2
100, 88, 54, 76, 12, 80, 46, 100, 79, 27, 53, 54, 20, 28, 0, 0, 9
18, 91, 86, 100, 100, 99, 36, 85, 1, 49, 19, 37, 68, 63, 0, 57, 5
100, 69, 35, 53, 0, 95, 20, 98, 87, 84, 52, 48, 71, 8, 11, 0, 9
31, 97, 37, 100, 77, 79, 11, 60, 100, 80, 87, 12, 45, 1, 0, 0, 3
33, 56, 84, 95, 81, 73, 85, 56, 100, 38, 99, 13, 51, 0, 55, 2, 3
100, 100, 62, 84, 35, 86, 19, 24, 40, 0, 72, 18, 37, 31, 0, 14, 6
0, 26, 25, 13, 100, 84, 30, 100, 23, 81, 100, 66, 78, 30, 39, 0, 9
